sale_date,item_name,net_quantity,index_id
12/14/2016,Drip Coffee,1,8459
05/31/2016,Latte,1,8460
08/01/2016,S.O. Iced Coffee,1,8461
09/29/2016,"Cappuccino, Unknown",1,8462
03/30/2016,New Orleans Iced Coffee (cup),1,8463
08/09/2016,Drip Coffee,1,8464
07/31/2016,"Cappuccino, Unknown",1,8465
06/26/2016,Mocha,1,8466
05/26/2016,Mocha,1,8467
09/13/2016,Drip Coffee,1,8468
07/29/2016,Espresso,1,8469
08/02/2016,Drip Coffee,1,8470
03/19/2016,Drip Coffee,2,8471
04/17/2016,New Orleans Iced Coffee (cup),1,8472
06/03/2016,Drip Coffee,1,8473
03/23/2016,New Orleans Iced Coffee (cup),1,8474
02/06/2016,Drip Coffee,2,8475
07/09/2016,Latte,1,8476
10/16/2016,Macchiato,1,8477
09/16/2016,Tea,1,8478
04/05/2016,Latte,1,8479
08/24/2016,Americano,1,8480
12/30/2016,"Cappuccino, Unknown",1,8481
11/10/2016,Espresso,1,8482
10/12/2016,"Cappuccino, Unknown",1,8483
05/29/2016,S.O. Iced Coffee,1,8484
08/18/2016,Latte,1,8485
11/09/2016,"Cappuccino, Unknown",1,8486
06/14/2016,New Orleans Iced Coffee (cup),1,8487
03/26/2016,Latte,1,8488
08/31/2016,Latte,1,8489
09/07/2016,"Cappuccino, Unknown",1,8490
10/21/2016,Americano,1,8491
02/18/2016,Gibraltar,1,8492
02/06/2016,Drip Coffee,1,8493
06/07/2016,Espresso,2,8494
04/18/2016,New Orleans Iced Coffee (cup),1,8495
04/20/2016,Drip Coffee,1,8496
12/04/2016,New Orleans Iced Coffee (cup),1,8497
04/03/2016,New Orleans Iced Coffee (cup),1,8498
05/10/2016,New Orleans Iced Coffee (cup),1,8499
05/31/2016,"Cappuccino, Unknown",1,8500
09/26/2016,Latte,1,8501
04/14/2016,NOLA Carton,1,8502
07/13/2016,Drip Coffee,1,8503
08/26/2016,New Orleans Iced Coffee (cup),1,8504
07/28/2016,"Cappuccino, Unknown",1,8505
04/07/2016,Gibraltar,1,8506
12/07/2016,NOLA Carton,1,8507
05/03/2016,New Orleans Iced Coffee (cup),1,8508
08/04/2016,Drip Coffee,1,8509
06/07/2016,Latte,1,8510
10/12/2016,Latte,1,8511
02/10/2016,Drip Coffee,1,8512
08/23/2016,Latte,1,8513
07/04/2016,New Orleans Iced Coffee (cup),2,8514
12/19/2016,"Au Lait, Unknown",1,8515
08/13/2016,"Cappuccino, Unknown",1,8516
08/03/2016,Latte,1,8517
06/05/2016,"Cappuccino, Unknown",1,8518
03/08/2016,Latte,1,8519
04/12/2016,Americano,1,8520
07/12/2016,Americano,1,8521
07/08/2016,Milk,1,8522
06/11/2016,"Cappuccino, Unknown",1,8523
08/24/2016,New Orleans Iced Coffee (cup),2,8524
04/21/2016,New Orleans Iced Coffee (cup),1,8525
11/11/2016,New Orleans Iced Coffee (cup),1,8526
04/26/2016,Drip Coffee,1,8527
10/22/2016,S.O. Iced Coffee,2,8528
04/17/2016,NOLA Carton,1,8529
07/19/2016,Mocha,1,8530
10/23/2016,Apple Juice,1,8531
03/23/2016,New Orleans Iced Coffee (cup),1,8532
03/29/2016,Drip Coffee,1,8533
05/18/2016,Drip Coffee,1,8534
05/02/2016,Drip Coffee,1,8535
03/20/2016,"Cappuccino, Unknown",1,8536
02/27/2016,"Cappuccino, Unknown",1,8537
12/05/2016,"Cappuccino, Unknown",1,8538
06/04/2016,S.O. Iced Coffee,1,8539
04/10/2016,"Cappuccino, Unknown",1,8540
09/17/2016,Latte,1,8541
08/24/2016,"Cappuccino, Unknown",1,8542
11/08/2016,Latte,1,8543
05/27/2016,Drip Coffee,1,8544
04/17/2016,Latte,1,8545
05/30/2016,Sparkling Water,1,8546
12/05/2016,Mocha,1,8547
09/30/2016,Latte,2,8548
04/21/2016,Americano,1,8549
11/04/2016,S.O. Iced Coffee,1,8550
07/19/2016,"Cappuccino, Unknown",1,8551
11/29/2016,Latte,1,8552
04/30/2016,New Orleans Iced Coffee (cup),2,8553
09/16/2016,Americano,1,8554
07/05/2016,Latte,1,8555
07/03/2016,Latte,1,8556
10/26/2016,Espresso,1,8557
02/19/2016,Drip Coffee,1,8558
07/25/2016,Mocha,1,8559
03/03/2016,Espresso,2,8560
08/20/2016,New Orleans Iced Coffee (cup),1,8561
11/25/2016,Espresso,1,8562
11/06/2016,Mocha,1,8563
10/11/2016,Drip Coffee,1,8564
04/25/2016,Mocha,1,8565
12/10/2016,Drip Coffee,1,8566
05/19/2016,Latte,1,8567
12/24/2016,New Orleans Iced Coffee (cup),1,8568
02/18/2016,New Orleans Iced Coffee (cup),1,8569
09/07/2016,"Cappuccino, Unknown",1,8570
07/21/2016,S.O. Iced - 4 oz Oji,1,8571
04/19/2016,"Cappuccino, Unknown",2,8572
08/09/2016,New Orleans Iced Coffee (cup),1,8573
10/05/2016,S.O. Iced - 4 oz Oji,1,8574
11/16/2016,"Cappuccino, Unknown",1,8575
09/06/2016,Chemex Coffee,1,8576
10/04/2016,"Cappuccino, Unknown",1,8577
07/22/2016,Espresso,1,8578
05/02/2016,Drip Coffee,1,8579
08/03/2016,S.O. Iced - 4 oz Oji,1,8580
07/02/2016,New Orleans Iced Coffee (cup),1,8581
10/14/2016,Latte,1,8582
08/10/2016,Drip Coffee,1,8583
12/03/2016,Latte,1,8584
05/17/2016,Drip Coffee,1,8585
10/11/2016,S.O. Iced Coffee,2,8586
06/03/2016,NOLA Carton,2,8587
09/13/2016,NOLA Carton,1,8588
12/29/2016,S.O. Iced Coffee,1,8589
10/25/2016,Drip Coffee,1,8590
03/08/2016,"Cappuccino, Unknown",1,8591
05/30/2016,Drip Coffee,1,8592
07/30/2016,"Cappuccino, Unknown",1,8593
12/04/2016,Tea,1,8594
02/22/2016,New Orleans Iced Coffee (cup),1,8595
06/15/2016,"Cappuccino, Unknown",1,8596
06/22/2016,Latte,1,8597
09/04/2016,New Orleans Iced Coffee (cup),2,8598
06/29/2016,New Orleans Iced Coffee (cup),1,8599
08/17/2016,Latte,1,8600
12/06/2016,Latte,2,8601
09/09/2016,New Orleans Iced Coffee (cup),1,8602
09/13/2016,Mocha,1,8603
05/05/2016,Drip Coffee,1,8604
09/12/2016,NOLA Carton,1,8605
07/28/2016,Latte,1,8606
11/21/2016,Mocha,1,8607
11/28/2016,"Au Lait, Unknown",1,8608
12/21/2016,Tea,1,8609
08/07/2016,"Cappuccino, Unknown",1,8610
04/19/2016,Americano,1,8611
10/29/2016,Latte,1,8612
09/23/2016,Latte,1,8613
12/28/2016,Drip Coffee,1,8614
07/17/2016,Latte,1,8615
11/05/2016,Cascara Fizz,1,8616
03/20/2016,Drip Coffee,1,8617
06/02/2016,New Orleans Iced Coffee (cup),1,8618
10/08/2016,New Orleans Iced Coffee (cup),1,8619
03/01/2016,"Cappuccino, Unknown",1,8620
11/20/2016,Latte,1,8621
09/22/2016,Cascara Fizz,2,8622
06/05/2016,Still Water,1,8623
11/10/2016,Latte,1,8624
11/01/2016,Drip Coffee,1,8625
05/07/2016,S.O. Iced - 4 oz Oji,1,8626
09/01/2016,"Cappuccino, Unknown",1,8627
12/21/2016,"Cappuccino, Unknown",1,8628
03/01/2016,Gibraltar,1,8629
10/04/2016,Drip Coffee,1,8630
07/19/2016,Drip Coffee,1,8631
10/22/2016,Latte,1,8632
04/06/2016,"Cappuccino, Unknown",1,8633
11/26/2016,Latte,1,8634
02/17/2016,Espresso,1,8635
10/04/2016,New Orleans Iced Coffee (cup),1,8636
08/26/2016,Latte,1,8637
08/04/2016,Tea,1,8638
11/03/2016,Latte,1,8639
05/20/2016,Espresso,1,8640
05/02/2016,Drip Coffee,1,8641
02/25/2016,Latte,1,8642
05/24/2016,Latte,1,8643
03/21/2016,S.O. Iced - 4 oz Oji,1,8644
12/14/2016,Latte,2,8645
06/07/2016,Latte,2,8646
10/10/2016,"Cappuccino, Unknown",1,8647
09/20/2016,Americano,1,8648
10/10/2016,NOLA Carton,1,8649
06/24/2016,New Orleans Iced Coffee (cup),1,8650
11/13/2016,Drip Coffee,1,8651
04/19/2016,New Orleans Iced Coffee (cup),1,8652
12/17/2016,Latte,1,8653
12/17/2016,Latte,1,8654
09/27/2016,S.O. Iced Coffee,1,8655
06/29/2016,Espresso,1,8656
10/26/2016,Drip Coffee,1,8657
12/13/2016,Latte,1,8658
07/09/2016,Latte,1,8659
10/25/2016,Latte,1,8660
05/15/2016,NOLA Carton,1,8661
08/10/2016,Drip Coffee,1,8662
07/07/2016,Gibraltar,1,8663
03/04/2016,Latte,1,8664
11/07/2016,Mocha,1,8665
03/04/2016,Drip Coffee,1,8666
06/25/2016,Latte,1,8667
11/05/2016,Chemex Coffee,1,8668
11/21/2016,Drip Coffee,2,8669
07/11/2016,"Cappuccino, Unknown",1,8670
07/03/2016,Apple Juice,1,8671
10/05/2016,Espresso,1,8672
08/14/2016,Chemex Coffee,1,8673
09/11/2016,Chemex Coffee,1,8674
06/08/2016,Latte,1,8675
02/15/2016,Drip Coffee,2,8676
03/07/2016,Latte,1,8677
05/27/2016,Latte,1,8678
07/21/2016,Drip Coffee,1,8679
04/11/2016,Gibraltar,1,8680
05/03/2016,Latte,1,8681
03/06/2016,Cascara Fizz,1,8682
12/12/2016,"Cappuccino, Unknown",1,8683
08/07/2016,New Orleans Iced Coffee (cup),1,8684
10/30/2016,Juice,1,8685
04/06/2016,Espresso,1,8686
09/25/2016,New Orleans Iced Coffee (cup),1,8687
09/28/2016,"Cappuccino, Unknown",1,8688
08/09/2016,Mocha,1,8689
05/26/2016,Sparkling Water,1,8690
12/27/2016,Latte,1,8691
08/26/2016,Drip Coffee,1,8692
11/10/2016,New Orleans Iced Coffee (cup),2,8693
04/09/2016,Latte,1,8694
11/12/2016,NOLA Carton,2,8695
08/25/2016,Espresso,1,8696
10/13/2016,New Orleans Iced Coffee (cup),1,8697
08/31/2016,"Cappuccino, Unknown",2,8698
03/17/2016,"Cappuccino, Unknown",1,8699
11/20/2016,Hot Chocolate,1,8700
06/12/2016,Latte,1,8701
10/10/2016,Americano,1,8702
03/11/2016,Latte,1,8703
03/27/2016,Americano,1,8704
06/17/2016,Latte,2,8705
05/04/2016,S.O. Iced Coffee,1,8706
12/20/2016,"Cappuccino, Unknown",1,8707
02/10/2016,Shakerato,1,8708
05/16/2016,Latte,1,8709
08/07/2016,Gibraltar,2,8710
03/12/2016,Drip Coffee,1,8711
07/20/2016,New Orleans Iced Coffee (cup),1,8712
07/26/2016,S.O. Iced Coffee,1,8713
10/09/2016,New Orleans Iced Coffee (cup),1,8714
11/02/2016,New Orleans Iced Coffee (cup),1,8715
11/16/2016,New Orleans Iced Coffee (cup),1,8716
09/07/2016,Drip Coffee,1,8717
07/31/2016,Latte,1,8718
12/05/2016,Latte,1,8719
09/05/2016,Gibraltar,1,8720
12/13/2016,Drip Coffee,2,8721
11/14/2016,Tea,1,8722
07/26/2016,Drip Coffee,1,8723
10/09/2016,Sparkling Water,1,8724
09/13/2016,Drip Coffee,1,8725
11/04/2016,New Orleans Iced Coffee (cup),1,8726
04/30/2016,New Orleans Iced Coffee (cup),1,8727
02/09/2016,Drip Coffee,1,8728
10/13/2016,NOLA Carton,1,8729
02/25/2016,Latte,1,8730
08/09/2016,S.O. Iced Coffee,2,8731
05/01/2016,"Cappuccino, Unknown",1,8732
08/03/2016,New Orleans Iced Coffee (cup),1,8733
09/16/2016,Cascara Fizz,1,8734
07/28/2016,Drip Coffee,1,8735
08/03/2016,Latte,1,8736
12/22/2016,Latte,1,8737
07/27/2016,New Orleans Iced Coffee (cup),2,8738
12/01/2016,Drip Coffee,1,8739
12/10/2016,Drip Coffee,1,8740
12/29/2016,Americano,1,8741
06/14/2016,S.O. Iced Coffee,1,8742
05/18/2016,Mocha,1,8743
09/02/2016,Drip Coffee,1,8744
05/11/2016,Latte,1,8745
06/03/2016,"Cappuccino, Unknown",1,8746
06/26/2016,Sparkling Water,1,8747
12/15/2016,New Orleans Iced Coffee (cup),1,8748
12/29/2016,New Orleans Iced Coffee (cup),1,8749
04/20/2016,Espresso,1,8750
03/01/2016,Hot Chocolate,2,8751
09/09/2016,Drip Coffee,1,8752
05/09/2016,Mocha,1,8753
02/09/2016,Gibraltar,1,8754
06/26/2016,New Orleans Iced Coffee (cup),2,8755
03/31/2016,Latte,1,8756
08/24/2016,Latte,1,8757
04/28/2016,New Orleans Iced Coffee (cup),1,8758
07/24/2016,Latte,1,8759
04/21/2016,New Orleans Iced Coffee (cup),1,8760
11/15/2016,"Cappuccino, Unknown",1,8761
08/23/2016,"Cappuccino, Unknown",1,8762
02/20/2016,Latte,1,8763
10/03/2016,Drip Coffee,1,8764
08/04/2016,Americano,1,8765
08/09/2016,New Orleans Iced Coffee (cup),2,8766
08/16/2016,Americano,1,8767
03/22/2016,"Cappuccino, Unknown",1,8768
12/13/2016,Drip Coffee,2,8769
05/04/2016,Mocha,1,8770
09/10/2016,New Orleans Iced Coffee (cup),1,8771
07/27/2016,Chemex Coffee,1,8772
02/09/2016,Gibraltar,2,8773
08/03/2016,Latte,2,8774
07/29/2016,Drip Coffee,1,8775
04/19/2016,Drip Coffee,2,8776
10/22/2016,Latte,1,8777
05/18/2016,Drip Coffee,1,8778
04/22/2016,Chemex Coffee,1,8779
11/03/2016,Hot Chocolate,1,8780
02/26/2016,Latte,1,8781
02/27/2016,"Au Lait, Unknown",1,8782
09/23/2016,Drip Coffee,1,8783
05/05/2016,Mocha,1,8784
06/29/2016,S.O. Iced Coffee,2,8785
02/15/2016,Macchiato,1,8786
06/26/2016,Sparkling Water,1,8787
08/28/2016,"Cappuccino, Unknown",1,8788
03/30/2016,S.O. Iced Coffee,1,8789
08/27/2016,Drip Coffee,1,8790
08/16/2016,S.O. Iced - 4 oz Oji,1,8791
12/28/2016,Hot Chocolate,1,8792
04/04/2016,Latte,1,8793
12/30/2016,Tea,1,8794
05/05/2016,"Cappuccino, Unknown",2,8795
07/25/2016,"Cappuccino, Unknown",1,8796
06/03/2016,"Cappuccino, Unknown",1,8797
11/15/2016,"Cappuccino, Unknown",1,8798
08/09/2016,"Au Lait, Unknown",1,8799
06/18/2016,Sparkling Water,1,8800
10/13/2016,Chemex Coffee,1,8801
05/19/2016,"Cappuccino, Unknown",1,8802
05/10/2016,"Cappuccino, Unknown",1,8803
10/19/2016,S.O. Iced Coffee,1,8804
09/20/2016,"Cappuccino, Unknown",2,8805
03/19/2016,"Cappuccino, Unknown",2,8806
08/03/2016,Latte,1,8807
11/12/2016,"Cappuccino, Unknown",1,8808
03/19/2016,S.O. Iced Coffee,1,8809
09/29/2016,Drip Coffee,1,8810
02/08/2016,Latte,1,8811
10/18/2016,Latte,1,8812
07/27/2016,Latte,1,8813
11/28/2016,Drip Coffee,1,8814
07/26/2016,Drip Coffee,1,8815
07/11/2016,New Orleans Iced Coffee (cup),1,8816
10/04/2016,Drip Coffee,1,8817
08/03/2016,Drip Coffee,1,8818
10/24/2016,"Au Lait, Unknown",1,8819
02/11/2016,Chemex Coffee,1,8820
03/12/2016,Cascara Fizz,1,8821
12/01/2016,Drip Coffee,2,8822
07/02/2016,Latte,2,8823
09/23/2016,"Cappuccino, Unknown",1,8824
11/28/2016,Drip Coffee,1,8825
02/11/2016,Latte,1,8826
07/12/2016,Drip Coffee,1,8827
12/21/2016,Latte,1,8828
11/01/2016,Latte,1,8829
02/19/2016,Drip Coffee,2,8830
03/31/2016,New Orleans Iced Coffee (cup),1,8831
10/15/2016,"Cappuccino, Unknown",1,8832
06/28/2016,New Orleans Iced Coffee (cup),1,8833
11/19/2016,Latte,1,8834
09/01/2016,"Cappuccino, Unknown",1,8835
03/19/2016,Latte,1,8836
02/15/2016,New Orleans Iced Coffee (cup),2,8837
08/29/2016,S.O. Iced Coffee,1,8838
12/10/2016,NOLA Carton,2,8839
10/27/2016,Drip Coffee,1,8840
02/20/2016,Drip Coffee,1,8841
06/25/2016,Gibraltar,1,8842
03/25/2016,"Cappuccino, Unknown",1,8843
12/05/2016,Gibraltar,1,8844
09/20/2016,Drip Coffee,1,8845
06/07/2016,Cascara Fizz,1,8846
02/15/2016,Espresso,1,8847
10/15/2016,"Au Lait, Unknown",1,8848
04/18/2016,Latte,1,8849
09/19/2016,Americano,1,8850
06/14/2016,Drip Coffee,1,8851
04/29/2016,Mocha,1,8852
10/19/2016,Americano,2,8853
06/06/2016,Drip Coffee,1,8854
04/15/2016,Americano,1,8855
11/10/2016,S.O. Iced - 4 oz Oji,1,8856
06/19/2016,New Orleans Iced Coffee (cup),1,8857
04/11/2016,Chemex Coffee,1,8858
12/21/2016,Americano,1,8859
07/04/2016,"Cappuccino, Unknown",1,8860
09/14/2016,New Orleans Iced Coffee (cup),1,8861
02/19/2016,Still Water,1,8862
10/28/2016,Gibraltar,1,8863
09/13/2016,Latte,1,8864
11/28/2016,New Orleans Iced Coffee (cup),1,8865
11/04/2016,New Orleans Iced Coffee (cup),1,8866
04/02/2016,"Cappuccino, Unknown",1,8867
08/09/2016,Drip Coffee,1,8868
05/19/2016,New Orleans Iced Coffee (cup),1,8869
12/02/2016,Drip Coffee,1,8870
02/28/2016,"Cappuccino, Unknown",1,8871
08/25/2016,Drip Coffee,1,8872
02/28/2016,Espresso,1,8873
12/16/2016,Drip Coffee,2,8874
05/23/2016,"Cappuccino, Unknown",1,8875
06/10/2016,Drip Coffee,1,8876
05/10/2016,Mocha,1,8877
02/22/2016,Gibraltar,1,8878
12/29/2016,Hot Chocolate,1,8879
11/05/2016,Espresso,1,8880
07/21/2016,Drip Coffee,1,8881
12/07/2016,Mocha,1,8882
07/17/2016,Drip Coffee,1,8883
11/01/2016,Latte,1,8884
05/30/2016,Gibraltar,2,8885
05/27/2016,New Orleans Iced Coffee (cup),2,8886
06/19/2016,Drip Coffee,1,8887
07/11/2016,Chemex Coffee,1,8888
11/10/2016,Latte,1,8889
12/24/2016,Drip Coffee,1,8890
03/14/2016,Espresso,1,8891
03/01/2016,Latte,1,8892
09/21/2016,Latte,1,8893
12/01/2016,New Orleans Iced Coffee (cup),2,8894
03/29/2016,Latte,1,8895
07/15/2016,Espresso,2,8896
07/07/2016,Apple Juice,1,8897
08/07/2016,Drip Coffee,1,8898
04/06/2016,New Orleans Iced Coffee (cup),1,8899
07/13/2016,Sparkling Water,1,8900
06/13/2016,"Cappuccino, Unknown",1,8901
10/19/2016,New Orleans Iced Coffee (cup),1,8902
03/17/2016,New Orleans Iced Coffee (cup),1,8903
06/01/2016,Latte,1,8904
05/17/2016,Mocha,1,8905
02/16/2016,New Orleans Iced Coffee (cup),1,8906
08/17/2016,Americano,2,8907
06/09/2016,Drip Coffee,1,8908
09/16/2016,New Orleans Iced Coffee (cup),2,8909
02/09/2016,Latte,2,8910
02/23/2016,Macchiato,1,8911
03/30/2016,Americano,1,8912
02/13/2016,Americano,1,8913
05/22/2016,Apple Juice,1,8914
08/02/2016,S.O. Iced - 4 oz Oji,1,8915
02/18/2016,Still Water,1,8916
12/21/2016,Drip Coffee,1,8917
12/31/2016,"Cappuccino, Unknown",1,8918
10/04/2016,"Cappuccino, Unknown",1,8919
08/12/2016,"Cappuccino, Unknown",1,8920
03/26/2016,Latte,1,8921
02/22/2016,Cascara Fizz,1,8922
12/23/2016,S.O. Iced Coffee,1,8923
10/02/2016,Latte,1,8924
10/14/2016,New Orleans Iced Coffee (cup),1,8925
02/20/2016,Drip Coffee,1,8926
04/17/2016,Drip Coffee,1,8927
11/15/2016,Latte,1,8928
04/26/2016,"Cappuccino, Unknown",1,8929
11/23/2016,Sparkling Water,1,8930
02/10/2016,Latte,2,8931
06/02/2016,"Cappuccino, Unknown",1,8932
08/02/2016,NOLA Carton,1,8933
12/23/2016,"Cappuccino, Unknown",1,8934
05/30/2016,NOLA Carton,1,8935
06/04/2016,Latte,1,8936
01/24/2016,Espresso,1,8937
12/21/2016,Chemex Coffee,1,8938
08/16/2016,"Cappuccino, Unknown",1,8939
08/28/2016,New Orleans Iced Coffee (cup),1,8940
04/20/2016,Mocha,1,8941
05/25/2016,Drip Coffee,1,8942
05/25/2016,Americano,1,8943
05/21/2016,Americano,1,8944
08/06/2016,Drip Coffee,1,8945
11/02/2016,Gibraltar,1,8946
12/29/2016,"Au Lait, Unknown",2,8947
09/18/2016,Drip Coffee,1,8948
09/09/2016,"Cappuccino, Unknown",1,8949
10/24/2016,Hot Chocolate,1,8950
11/10/2016,Latte,1,8951
02/25/2016,Americano,-1,8952
03/22/2016,Shakerato,1,8953
03/18/2016,Latte,1,8954
08/21/2016,New Orleans Iced Coffee (cup),1,8955
08/17/2016,Latte,1,8956
12/10/2016,Espresso,1,8957
11/02/2016,Hot Chocolate,1,8958
12/27/2016,Chemex Coffee,1,8959
10/30/2016,Chemex Coffee,1,8960
03/16/2016,Still Water,1,8961
04/19/2016,Gibraltar,1,8962
06/06/2016,New Orleans Iced Coffee (cup),1,8963
05/26/2016,Drip Coffee,2,8964
05/06/2016,New Orleans Iced Coffee (cup),2,8965
06/07/2016,Mocha,1,8966
11/08/2016,S.O. Iced - 4 oz Oji,1,8967
02/10/2016,S.O. Iced - 4 oz Oji,1,8968
08/24/2016,Latte,2,8969
02/13/2016,Apple Juice,1,8970
03/30/2016,"Cappuccino, Unknown",1,8971
12/06/2016,Mocha,1,8972
08/24/2016,Drip Coffee,2,8973
06/14/2016,Macchiato,1,8974
07/06/2016,NOLA Carton,2,8975
08/18/2016,New Orleans Iced Coffee (cup),1,8976
08/10/2016,Latte,1,8977
07/06/2016,New Orleans Iced Coffee (cup),1,8978
03/23/2016,Mocha,1,8979
12/27/2016,Hot Chocolate,2,8980
12/27/2016,Apple Juice,1,8981
07/26/2016,Latte,1,8982
12/06/2016,Drip Coffee,1,8983
11/10/2016,Drip Coffee,1,8984
06/15/2016,"Cappuccino, Unknown",1,8985
05/17/2016,Milk,1,8986
06/14/2016,Latte,1,8987
11/12/2016,New Orleans Iced Coffee (cup),1,8988
05/04/2016,Macchiato,1,8989
10/14/2016,"Cappuccino, Unknown",1,8990
10/23/2016,Drip Coffee,1,8991
08/17/2016,"Cappuccino, Unknown",1,8992
09/05/2016,Latte,1,8993
05/24/2016,Americano,1,8994
05/01/2016,S.O. Iced Coffee,1,8995
11/02/2016,Drip Coffee,1,8996
06/15/2016,Latte,1,8997
08/12/2016,Latte,1,8998
05/26/2016,"Au Lait, Unknown",1,8999
04/07/2016,Latte,1,9000
10/21/2016,Drip Coffee,1,9001
04/16/2016,New Orleans Iced Coffee (cup),1,9002
04/09/2016,Latte,1,9003
05/06/2016,New Orleans Iced Coffee (cup),1,9004
03/14/2016,"Cappuccino, Unknown",1,9005
07/19/2016,S.O. Iced - 4 oz Oji,1,9006
09/25/2016,Drip Coffee,2,9007
03/12/2016,Latte,1,9008
02/25/2016,Drip Coffee,1,9009
04/27/2016,Latte,1,9010
11/25/2016,Chemex Coffee,1,9011
07/30/2016,Americano,1,9012
08/17/2016,Drip Coffee,1,9013
04/22/2016,Mocha,1,9014
12/16/2016,Cascara Fizz,1,9015
03/30/2016,Cascara Fizz,1,9016
06/21/2016,Cascara Fizz,1,9017
12/11/2016,Drip Coffee,1,9018
08/01/2016,Gibraltar,1,9019
11/21/2016,Latte,1,9020
10/21/2016,S.O. Iced - 4 oz Oji,1,9021
05/04/2016,NOLA Carton,2,9022
02/07/2016,Macchiato,1,9023
10/09/2016,Tea,1,9024
04/17/2016,New Orleans Iced Coffee (cup),2,9025
03/15/2016,S.O. Iced Coffee,3,9026
04/19/2016,Milk,1,9027
10/11/2016,Still Water,1,9028
06/21/2016,Americano,1,9029
06/29/2016,Latte,1,9030
02/22/2016,Latte,2,9031
05/24/2016,NOLA Carton,1,9032
09/27/2016,S.O. Iced Coffee,2,9033
06/22/2016,Drip Coffee,2,9034
06/23/2016,Espresso,2,9035
09/11/2016,Macchiato,1,9036
05/27/2016,Drip Coffee,1,9037
08/11/2016,"Cappuccino, Unknown",1,9038
05/31/2016,Chemex Coffee,1,9039
09/08/2016,"Cappuccino, Unknown",1,9040
03/20/2016,Latte,1,9041
10/22/2016,New Orleans Iced Coffee (cup),1,9042
03/24/2016,New Orleans Iced Coffee (cup),1,9043
05/12/2016,S.O. Iced - 4 oz Oji,1,9044
04/14/2016,New Orleans Iced Coffee (cup),1,9045
11/28/2016,"Cappuccino, Unknown",1,9046
03/13/2016,Latte,1,9047
05/22/2016,Drip Coffee,1,9048
07/24/2016,Sparkling Water,1,9049
10/25/2016,"Cappuccino, Unknown",1,9050
05/10/2016,"Cappuccino, Unknown",1,9051
11/06/2016,Mocha,1,9052
05/24/2016,"Cappuccino, Unknown",1,9053
06/15/2016,Drip Coffee,1,9054
03/13/2016,New Orleans Iced Coffee (cup),1,9055
08/06/2016,"Cappuccino, Unknown",1,9056
12/12/2016,Milk,1,9057
12/06/2016,New Orleans Iced Coffee (cup),2,9058
02/21/2016,New Orleans Iced Coffee (cup),1,9059
11/11/2016,New Orleans Iced Coffee (cup),1,9060
11/06/2016,Drip Coffee,2,9061
07/20/2016,Hot Chocolate,1,9062
12/22/2016,Chemex Coffee,1,9063
03/24/2016,Latte,1,9064
08/31/2016,New Orleans Iced Coffee (cup),1,9065
11/18/2016,Latte,1,9066
10/12/2016,New Orleans Iced Coffee (cup),1,9067
08/26/2016,Latte,1,9068
05/04/2016,"Cappuccino, Unknown",2,9069
08/09/2016,Latte,1,9070
11/01/2016,New Orleans Iced Coffee (cup),1,9071
03/30/2016,S.O. Iced Coffee,1,9072
12/23/2016,"Au Lait, Unknown",1,9073
09/21/2016,"Cappuccino, Unknown",1,9074
06/16/2016,Sparkling Water,1,9075
11/06/2016,"Cappuccino, Unknown",1,9076
10/18/2016,Latte,1,9077
12/26/2016,Latte,1,9078
12/22/2016,Espresso,1,9079
06/04/2016,Latte,1,9080
12/20/2016,Gibraltar,1,9081
07/27/2016,Latte,1,9082
12/18/2016,"Cappuccino, Unknown",1,9083
11/17/2016,Drip Coffee,1,9084
08/04/2016,New Orleans Iced Coffee (cup),1,9085
04/06/2016,Drip Coffee,1,9086
10/04/2016,New Orleans Iced Coffee (cup),1,9087
07/30/2016,S.O. Iced - 4 oz Oji,1,9088
03/29/2016,Drip Coffee,1,9089
10/31/2016,"Cappuccino, Unknown",2,9090
07/29/2016,Gibraltar,1,9091
03/23/2016,Latte,1,9092
06/11/2016,New Orleans Iced Coffee (cup),2,9093
07/14/2016,"Cappuccino, Unknown",1,9094
03/09/2016,Latte,1,9095
12/27/2016,"Cappuccino, Unknown",1,9096
06/07/2016,Apple Juice,1,9097
09/26/2016,Mocha,1,9098
12/19/2016,"Cappuccino, Unknown",1,9099
10/13/2016,Mocha,1,9100
10/05/2016,S.O. Iced Coffee,1,9101
11/06/2016,New Orleans Iced Coffee (cup),1,9102
12/20/2016,Chemex Coffee,1,9103
06/12/2016,Drip Coffee,1,9104
04/14/2016,"Cappuccino, Unknown",1,9105
03/27/2016,Drip Coffee,1,9106
04/02/2016,New Orleans Iced Coffee (cup),1,9107
04/01/2016,Tea,1,9108
09/17/2016,"Cappuccino, Unknown",1,9109
11/28/2016,Latte,1,9110
05/26/2016,New Orleans Iced Coffee (cup),2,9111
10/25/2016,Mocha,1,9112
06/07/2016,New Orleans Iced Coffee (cup),1,9113
10/25/2016,Espresso,1,9114
09/20/2016,"Cappuccino, Unknown",1,9115
06/04/2016,Mocha,1,9116
04/25/2016,Americano,1,9117
04/27/2016,Sparkling Water,1,9118
06/04/2016,Latte,1,9119
06/17/2016,Macchiato,1,9120
06/12/2016,S.O. Iced Coffee,1,9121
12/06/2016,Macchiato,1,9122
04/04/2016,Americano,2,9123
11/02/2016,Latte,2,9124
10/25/2016,Espresso,1,9125
05/24/2016,S.O. Iced Coffee,1,9126
